Date,CFM_1,CFM_2,CFM_3,CFM_4,O2_1,O2_2,O2_3,O2_4,STATICPR_1,STATICPR_2,STATICPR_3,STATICPR_4
08:13:38 03-09-2025,0,449,0,0,0,11.2409400939941,0,0,0,7.20057582855225,0,0
08:14:08 03-09-2025,0,473,0,0,0,11.2409400939941,0,0,0,7.205153465271,0,0
08:14:38 03-09-2025,0,439,0,0,0,11.248571395874,0,0,0,7.22804355621338,0,0
08:15:08 03-09-2025,0,432,0,0,0,11.2409400939941,0,0,0,7.17539691925049,0,0
08:15:38 03-09-2025,0,469,0,0,0,11.2409400939941,0,0,0,7.26695728302002,0,0
08:16:08 03-09-2025,0,407,0,0,0,11.2256774902344,0,0,0,7.26237869262695,0,0
08:16:38 03-09-2025,0,444,0,0,0,11.2256774902344,0,0,0,7.22804355621338,0,0
08:17:08 03-09-2025,0,464,0,0,0,11.2256774902344,0,0,0,7.22346591949463,0,0
08:17:38 03-09-2025,0,471,0,0,0,11.2333087921143,0,0,0,7.18684196472168,0,0
08:18:08 03-09-2025,0,447,0,0,0,11.2256774902344,0,0,0,7.23491096496582,0,0
08:18:38 03-09-2025,0,431,0,0,0,11.2333087921143,0,0,0,7.225754737854,0,0
08:19:08 03-09-2025,0,409,0,0,0,11.2333087921143,0,0,0,7.17081928253174,0,0
08:19:38 03-09-2025,0,477,0,0,0,11.248571395874,0,0,0,7.17997455596924,0,0
08:20:08 03-09-2025,0,454,0,0,0,11.248571395874,0,0,0,7.26008987426758,0,0
08:20:38 03-09-2025,0,465,0,0,0,11.248571395874,0,0,0,7.21659851074219,0,0
08:21:08 03-09-2025,0,463,0,0,0,11.2333087921143,0,0,0,7.22117710113525,0,0
08:21:38 03-09-2025,0,424,0,0,0,11.2333087921143,0,0,0,7.18226337432861,0,0
08:22:08 03-09-2025,0,450,0,0,0,11.1493644714355,0,0,0,7.20744323730469,0,0
08:22:38 03-09-2025,0,438,0,0,0,11.2027835845947,0,0,0,7.13419437408447,0,0
08:23:08 03-09-2025,0,421,0,0,0,11.2180461883545,0,0,0,7.23262214660645,0,0
08:23:38 03-09-2025,0,431,0,0,0,11.2256774902344,0,0,0,7.21659851074219,0,0
08:24:08 03-09-2025,0,455,0,0,0,11.248571395874,0,0,0,7.22804355621338,0,0
08:24:38 03-09-2025,0,429,0,0,0,11.2333087921143,0,0,0,7.2371997833252,0,0
08:25:08 03-09-2025,0,466,0,0,0,11.2562026977539,0,0,0,7.21659851074219,0,0
08:25:38 03-09-2025,0,464,0,0,0,11.248571395874,0,0,0,7.20286464691162,0,0
08:26:09 03-09-2025,0,418,0,0,0,11.248571395874,0,0,0,7.14792919158936,0,0
08:26:39 03-09-2025,0,452,0,0,0,11.248571395874,0,0,0,7.22804355621338,0,0
08:27:09 03-09-2025,0,465,0,0,0,11.248571395874,0,0,0,7.22346591949463,0,0
08:27:39 03-09-2025,0,362,0,0,0,11.3096218109131,0,0,0,7.43863201141357,0,0
08:28:09 03-09-2025,0,249,0,0,0,11.3477783203125,0,0,0,7.51187992095947,0,0
08:28:39 03-09-2025,0,292,0,0,0,11.3477783203125,0,0,0,7.48212242126465,0,0
08:29:09 03-09-2025,0,395,0,0,0,11.3401470184326,0,0,0,7.5187463760376,0,0
08:29:39 03-09-2025,0,339,0,0,0,11.3096218109131,0,0,0,7.49127864837646,0,0
08:30:09 03-09-2025,0,230,0,0,0,11.2943592071533,0,0,0,7.52332496643066,0,0
08:30:39 03-09-2025,0,210,0,0,0,11.2714653015137,0,0,0,7.50272369384766,0,0
08:31:09 03-09-2025,0,393,0,0,0,11.2638339996338,0,0,0,7.53705883026123,0,0
08:31:39 03-09-2025,0,259,0,0,0,11.248571395874,0,0,0,7.4775447845459,0,0
08:32:09 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:32:39 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:33:09 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:33:39 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:34:09 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:34:39 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:35:09 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:35:39 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:36:09 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:36:39 03-09-2025,0,0,0,0,0,0,0,0,0,0,0,0
08:37:09 03-09-2025,536,0,0,0,18.9332904815674,0,0,0,5.25721454620361,0,0,0
08:37:39 03-09-2025,268,0,0,0,8.34104537963867,0,0,0,2.9361686706543,0,0,0
08:38:09 03-09-2025,273,0,0,0,4.0293607711792,0,0,0,2.84231996536255,0,0,0
08:38:39 03-09-2025,286,0,0,0,3.55622005462646,0,0,0,2.82171869277954,0,0,0
08:39:09 03-09-2025,275,0,0,0,3.64016437530518,0,0,0,2.77593898773193,0,0,0
08:39:39 03-09-2025,282,0,0,0,3.82331562042236,0,0,0,2.7324481010437,0,0,0
08:40:10 03-09-2025,281,0,0,0,4.18961811065674,0,0,0,2.72329187393188,0,0,0
08:40:40 03-09-2025,280,0,0,0,4.563551902771,0,0,0,2.75991582870483,0,0,0
08:41:10 03-09-2025,269,0,0,0,5.01379871368408,0,0,0,2.74389266967773,0,0,0
08:41:40 03-09-2025,276,0,0,0,5.48693943023682,0,0,0,2.73015880584717,0,0,0
08:42:10 03-09-2025,284,0,0,0,5.92192363739014,0,0,0,2.72100305557251,0,0,0
08:42:40 03-09-2025,280,0,0,0,6.34927654266357,0,0,0,2.7736496925354,0,0,0
08:43:10 03-09-2025,290,0,0,0,6.70794773101807,0,0,0,2.74389266967773,0,0,0
08:43:40 03-09-2025,286,0,0,0,7.02846240997314,0,0,0,2.76220512390137,0,0,0
08:44:10 03-09-2025,278,0,0,0,7.31082057952881,0,0,0,2.75076007843018,0,0,0
08:44:40 03-09-2025,280,0,0,0,7.53212738037109,0,0,0,2.75991582870483,0,0,0
08:45:10 03-09-2025,277,0,0,0,7.7534351348877,0,0,0,2.75076007843018,0,0,0
08:45:40 03-09-2025,296,0,0,0,7.94421768188477,0,0,0,2.73015880584717,0,0,0
08:46:10 03-09-2025,282,0,0,0,8.11210632324219,0,0,0,2.73931503295898,0,0,0
08:46:40 03-09-2025,277,0,0,0,8.25710105895996,0,0,0,2.7324481010437,0,0,0
08:47:10 03-09-2025,285,0,0,0,8.43262100219727,0,0,0,2.7004017829895,0,0,0
08:47:40 03-09-2025,277,0,0,0,8.54709053039551,0,0,0,2.75304889678955,0,0,0
08:48:10 03-09-2025,282,0,0,0,8.67682266235352,0,0,0,2.77136087417603,0,0,0
08:48:40 03-09-2025,278,0,0,0,8.74550437927246,0,0,0,2.78051710128784,0,0,0
08:49:10 03-09-2025,279,0,0,0,8.84471130371094,0,0,0,2.80340671539307,0,0,0
08:49:40 03-09-2025,279,0,0,0,8.92102432250977,0,0,0,2.80340671539307,0,0,0
08:50:10 03-09-2025,287,0,0,0,9.02786254882813,0,0,0,2.74160385131836,0,0,0
08:50:40 03-09-2025,277,0,0,0,9.10417556762695,0,0,0,2.79653978347778,0,0,0
08:51:10 03-09-2025,271,0,0,0,9.18811988830566,0,0,0,2.75762701034546,0,0,0
08:51:40 03-09-2025,270,0,0,0,9.26443290710449,0,0,0,2.75762701034546,0,0,0
08:52:10 03-09-2025,0,0,0,286,0,0,0,9.33311462402344,0,0,0,5.01000308990479
08:52:40 03-09-2025,0,0,0,333,0,0,0,10.1115074157715,0,0,0,5.48840427398682
08:53:10 03-09-2025,0,0,0,353,0,0,0,10.5617542266846,0,0,0,5.37166500091553
08:53:40 03-09-2025,0,0,0,349,0,0,0,10.9433193206787,0,0,0,5.28697204589844
08:54:10 03-09-2025,0,0,0,338,0,0,0,11.3554096221924,0,0,0,5.36708641052246
08:54:41 03-09-2025,0,0,0,345,0,0,0,11.7674999237061,0,0,0,5.38082122802734
08:55:11 03-09-2025,0,0,0,353,0,0,0,12.1872215270996,0,0,0,5.46322441101074
08:55:41 03-09-2025,0,0,0,351,0,0,0,12.5687866210938,0,0,0,5.46780300140381
08:56:11 03-09-2025,0,0,0,320,0,0,0,12.9656143188477,0,0,0,5.46093559265137
08:56:41 03-09-2025,0,0,0,364,0,0,0,13.3471775054932,0,0,0,5.4472017288208
08:57:11 03-09-2025,0,0,0,346,0,0,0,13.6219043731689,0,0,0,5.44491291046143
08:57:41 03-09-2025,0,0,0,322,0,0,0,13.881368637085,0,0,0,5.48382568359375
08:58:11 03-09-2025,0,0,0,353,0,0,0,14.0874137878418,0,0,0,5.49298191070557
08:58:41 03-09-2025,0,0,0,371,0,0,0,14.2934589385986,0,0,0,5.47695922851563
08:59:11 03-09-2025,0,0,0,357,0,0,0,14.4689788818359,0,0,0,5.24348068237305
08:59:41 03-09-2025,0,0,0,319,0,0,0,14.5758171081543,0,0,0,5.26179313659668
09:00:11 03-09-2025,0,0,0,350,0,0,0,14.6673927307129,0,0,0,5.23661422729492
09:00:41 03-09-2025,0,0,0,327,0,0,0,14.7742309570313,0,0,0,5.24576950073242
09:01:11 03-09-2025,0,0,0,340,0,0,0,14.8352813720703,0,0,0,5.25034809112549
09:01:41 03-09-2025,0,0,0,352,0,0,0,14.9115943908691,0,0,0,5.27094841003418
09:02:11 03-09-2025,0,0,0,323,0,0,0,14.9650135040283,0,0,0,5.22745800018311
09:02:41 03-09-2025,0,0,0,351,0,0,0,15.0184326171875,0,0,0,5.2686595916748
09:03:11 03-09-2025,0,0,0,352,0,0,0,15.0794830322266,0,0,0,5.26637077331543
09:03:41 03-09-2025,0,0,0,326,0,0,0,15.117639541626,0,0,0,5.26408195495605
09:04:11 03-09-2025,0,0,0,328,0,0,0,15.1710586547852,0,0,0,5.29154968261719
09:04:41 03-09-2025,0,0,0,350,0,0,0,15.1634273529053,0,0,0,5.26408195495605
09:05:11 03-09-2025,0,0,0,352,0,0,0,15.2931594848633,0,0,0,5.26637077331543
09:05:41 03-09-2025,0,0,0,362,0,0,0,15.3160533905029,0,0,0,5.24119186401367
09:06:11 03-09-2025,0,0,0,345,0,0,0,15.3389472961426,0,0,0,5.2595043182373
09:06:41 03-09-2025,0,0,0,356,0,0,0,15.3465785980225,0,0,0,5.24805927276611
09:07:11 03-09-2025,0,0,0,342,0,0,0,15.3923664093018,0,0,0,5.28239345550537
09:07:41 03-09-2025,0,0,0,346,0,0,0,15.4763107299805,0,0,0,5.26408195495605
09:08:11 03-09-2025,0,0,0,356,0,0,0,15.4839420318604,0,0,0,5.26408195495605
09:08:42 03-09-2025,0,0,0,346,0,0,0,15.4992046356201,0,0,0,5.24576950073242
09:09:12 03-09-2025,0,0,0,356,0,0,0,15.5373611450195,0,0,0,5.26637077331543
09:09:42 03-09-2025,0,0,0,359,0,0,0,15.5220985412598,0,0,0,5.28926086425781
09:10:12 03-09-2025,0,0,0,327,0,0,0,15.5678863525391,0,0,0,5.2389030456543
09:10:42 03-09-2025,0,0,0,342,0,0,0,15.5678863525391,0,0,0,5.25034809112549
09:11:12 03-09-2025,0,0,0,329,0,0,0,15.5907802581787,0,0,0,5.26179313659668
09:11:42 03-09-2025,0,0,0,353,0,0,0,15.5678863525391,0,0,0,5.26179313659668
09:12:12 03-09-2025,0,0,0,347,0,0,0,15.636568069458,0,0,0,5.16794395446777
09:12:42 03-09-2025,0,0,0,335,0,0,0,15.6289367675781,0,0,0,5.2686595916748
09:13:12 03-09-2025,0,0,0,341,0,0,0,15.6899871826172,0,0,0,5.2686595916748
09:13:42 03-09-2025,0,0,0,366,0,0,0,15.705249786377,0,0,0,5.23661422729492
09:14:12 03-09-2025,0,0,0,353,0,0,0,15.7128810882568,0,0,0,5.19083404541016
09:14:42 03-09-2025,0,0,0,339,0,0,0,15.7434062957764,0,0,0,5.25492572784424
09:15:12 03-09-2025,0,0,0,370,0,0,0,15.705249786377,0,0,0,5.26179313659668
09:15:42 03-09-2025,0,0,0,358,0,0,0,15.6899871826172,0,0,0,5.26637077331543
09:16:12 03-09-2025,0,0,0,344,0,0,0,15.7205123901367,0,0,0,5.30757331848145
09:16:42 03-09-2025,0,0,0,363,0,0,0,15.7205123901367,0,0,0,5.22287940979004
09:17:12 03-09-2025,0,0,426,0,0,0,14.0187320709229,0,0,0,7.10672664642334,0
09:17:42 03-09-2025,0,0,429,0,0,0,3.34254455566406,0,0,0,7.65150928497314,0
09:18:12 03-09-2025,0,0,437,0,0,0,5.18931865692139,0,0,0,7.56681537628174,0
09:18:42 03-09-2025,0,0,445,0,0,0,6.58584690093994,0,0,0,7.49356746673584,0
09:19:12 03-09-2025,0,0,435,0,0,0,7.54738998413086,0,0,0,7.53248119354248,0
09:19:42 03-09-2025,0,0,436,0,0,0,8.20368194580078,0,0,0,7.46381092071533,0
09:20:12 03-09-2025,0,0,450,0,0,0,8.72261047363281,0,0,0,7.43405342102051,0
09:20:42 03-09-2025,0,0,434,0,0,0,9.1270694732666,0,0,0,7.39056301116943,0
09:21:12 03-09-2025,0,0,454,0,0,0,9.50863456726074,0,0,0,7.44778823852539,0
09:21:42 03-09-2025,0,0,445,0,0,0,9.79862403869629,0,0,0,7.44320964813232,0
09:22:12 03-09-2025,0,0,443,0,0,0,10.1115074157715,0,0,0,7.34936046600342,0
09:22:42 03-09-2025,0,0,413,0,0,0,10.3709716796875,0,0,0,7.42260837554932,0
09:23:12 03-09-2025,0,0,441,0,0,0,10.6228046417236,0,0,0,7.38140678405762,0
09:23:42 03-09-2025,0,0,426,0,0,0,10.859375,0,0,0,7.40887451171875,0
09:24:12 03-09-2025,0,0,425,0,0,0,11.0272636413574,0,0,0,7.3630952835083,0
09:24:42 03-09-2025,0,0,430,0,0,0,11.2256774902344,0,0,0,7.38827419281006,0
09:25:13 03-09-2025,0,0,442,0,0,0,11.3859348297119,0,0,0,7.39285182952881,0
09:25:43 03-09-2025,0,0,435,0,0,0,11.5461921691895,0,0,0,7.35393905639648,0
09:26:13 03-09-2025,0,0,442,0,0,0,11.6606616973877,0,0,0,7.404296875,0
09:26:43 03-09-2025,0,0,432,0,0,0,11.7827625274658,0,0,0,7.33333778381348,0
09:27:13 03-09-2025,0,0,453,0,0,0,11.8896007537842,0,0,0,7.37911796569824,0
09:27:43 03-09-2025,0,0,417,0,0,0,11.9811763763428,0,0,0,7.34020519256592,0
09:28:13 03-09-2025,0,0,416,0,0,0,12.0880146026611,0,0,0,7.32876014709473,0
09:28:43 03-09-2025,0,0,446,0,0,0,12.1719589233398,0,0,0,7.29442501068115,0
09:29:13 03-09-2025,0,0,441,0,0,0,12.2482719421387,0,0,0,7.38598442077637,0
09:29:43 03-09-2025,0,0,419,0,0,0,12.3169536590576,0,0,0,7.31502628326416,0
09:30:13 03-09-2025,0,0,458,0,0,0,12.3856353759766,0,0,0,7.34020519256592,0
09:30:43 03-09-2025,0,0,457,0,0,0,12.4390544891357,0,0,0,7.32189273834229,0
09:31:13 03-09-2025,0,0,423,0,0,0,12.5001049041748,0,0,0,7.29442501068115,0
09:31:43 03-09-2025,0,0,423,0,0,0,12.5687866210938,0,0,0,7.39514064788818,0
09:32:13 03-09-2025,0,0,430,0,0,0,12.614574432373,0,0,0,7.37911796569824,0
09:32:43 03-09-2025,0,0,421,0,0,0,12.6374683380127,0,0,0,7.36996173858643,0
09:33:13 03-09-2025,0,0,459,0,0,0,12.683256149292,0,0,0,7.39971923828125,0
09:33:43 03-09-2025,0,0,417,0,0,0,12.7366752624512,0,0,0,7.34478282928467,0
09:34:13 03-09-2025,0,0,418,0,0,0,12.7672004699707,0,0,0,7.40200805664063,0
09:34:43 03-09-2025,0,0,464,0,0,0,12.8053569793701,0,0,0,7.2990026473999,0
09:35:13 03-09-2025,0,0,430,0,0,0,12.8358821868896,0,0,0,7.28984642028809,0
09:35:43 03-09-2025,0,0,431,0,0,0,12.8816699981689,0,0,0,7.32189273834229,0
09:36:13 03-09-2025,0,0,410,0,0,0,12.9121952056885,0,0,0,7.33562660217285,0
09:36:43 03-09-2025,0,0,416,0,0,0,12.9350891113281,0,0,0,7.33791542053223,0
09:37:13 03-09-2025,0,0,456,0,0,0,12.9732456207275,0,0,0,7.31960391998291,0
09:37:43 03-09-2025,0,0,452,0,0,0,13.0037708282471,0,0,0,7.3630952835083,0
09:38:13 03-09-2025,0,0,415,0,0,0,13.0190334320068,0,0,0,7.34020519256592,0
09:38:43 03-09-2025,0,0,448,0,0,0,13.0342960357666,0,0,0,7.31273651123047,0
09:39:13 03-09-2025,0,0,440,0,0,0,13.072452545166,0,0,0,7.3310489654541,0
09:39:43 03-09-2025,0,0,463,0,0,0,13.1029777526855,0,0,0,7.32418155670166,0
09:40:13 03-09-2025,0,0,428,0,0,0,13.1258716583252,0,0,0,7.33791542053223,0
09:40:44 03-09-2025,0,0,434,0,0,0,13.1487655639648,0,0,0,7.33562660217285,0
09:41:14 03-09-2025,0,0,434,0,0,0,13.1563968658447,0,0,0,7.3630952835083,0
09:41:44 03-09-2025,0,0,433,0,0,0,13.1869220733643,0,0,0,7.37911796569824,0
09:42:14 03-09-2025,0,0,466,0,0,0,13.202184677124,0,0,0,7.17310810089111,0
09:42:44 03-09-2025,0,0,351,0,0,0,13.2479724884033,0,0,0,7.5095911026001,0
09:43:14 03-09-2025,0,0,407,0,0,0,13.2479724884033,0,0,0,7.42947578430176,0
09:43:44 03-09-2025,0,0,407,0,0,0,13.2556037902832,0,0,0,7.44320964813232,0
09:44:14 03-09-2025,0,0,61,0,0,0,13.2479724884033,0,0,0,7.52561378479004,0
09:44:44 03-09-2025,0,0,418,0,0,0,13.2556037902832,0,0,0,7.53019142150879,0
09:45:14 03-09-2025,0,0,375,0,0,0,13.2479724884033,0,0,0,7.47296714782715,0
09:45:44 03-09-2025,0,0,280,0,0,0,13.2479724884033,0,0,0,7.47983360290527,0
09:46:14 03-09-2025,0,0,409,0,0,0,13.2479724884033,0,0,0,7.46381092071533,0
09:46:44 03-09-2025,0,0,139,0,0,0,13.2632350921631,0,0,0,7.51187992095947,0
09:47:14 03-09-2025,0,0,513,0,0,0,13.2632350921631,0,0,0,7.49356746673584,0
09:47:44 03-09-2025,0,0,251,0,0,0,13.2632350921631,0,0,0,7.50501251220703,0
09:48:14 03-09-2025,0,0,384,0,0,0,13.2403411865234,0,0,0,7.48898983001709,0
09:48:44 03-09-2025,0,0,279,0,0,0,13.2632350921631,0,0,0,7.43405342102051,0
09:49:14 03-09-2025,0,0,448,0,0,0,13.2784976959229,0,0,0,7.45007705688477,0
09:49:44 03-09-2025,0,0,394,0,0,0,13.2861289978027,0,0,0,7.4775447845459,0
09:50:14 03-09-2025,0,0,198,0,0,0,13.2784976959229,0,0,0,7.46838855743408,0
09:50:44 03-09-2025,0,0,307,0,0,0,13.2861289978027,0,0,0,7.4775447845459,0
09:51:14 03-09-2025,0,0,324,0,0,0,13.3090209960938,0,0,0,7.51416873931885,0
09:51:44 03-09-2025,0,0,457,0,0,0,13.3090209960938,0,0,0,7.50501251220703,0
09:52:14 03-09-2025,0,460,0,0,0,14.0645198822021,0,0,0,6.98998737335205,0,0
09:52:44 03-09-2025,0,470,0,0,0,3.42648887634277,0,0,0,8.08641910552979,0,0
09:53:14 03-09-2025,0,491,0,0,0,4.54828929901123,0,0,0,8.0635290145874,0,0
09:53:44 03-09-2025,0,494,0,0,0,5.89902973175049,0,0,0,8.0108814239502,0,0
09:54:14 03-09-2025,0,495,0,0,0,7.05135631561279,0,0,0,8.11388683319092,0,0
09:54:44 03-09-2025,0,470,0,0,0,8.01289939880371,0,0,0,8.01546001434326,0,0
09:55:14 03-09-2025,0,485,0,0,0,8.81418609619141,0,0,0,7.89414310455322,0,0
09:55:45 03-09-2025,0,476,0,0,0,9.35600852966309,0,0,0,7.86209678649902,0,0
09:56:15 03-09-2025,0,493,0,0,0,9.79099273681641,0,0,0,7.87583065032959,0,0
09:56:45 03-09-2025,0,440,0,0,0,10.1496639251709,0,0,0,7.73620223999023,0,0
09:57:15 03-09-2025,0,490,0,0,0,10.3251838684082,0,0,0,7.78884887695313,0,0
09:57:45 03-09-2025,0,460,0,0,0,10.531229019165,0,0,0,7.75680255889893,0,0
09:58:15 03-09-2025,0,465,0,0,0,10.6914863586426,0,0,0,7.59428405761719,0,0
09:58:45 03-09-2025,0,487,0,0,0,10.7906932830811,0,0,0,7.62861919403076,0,0
09:59:15 03-09-2025,0,439,0,0,0,10.8670063018799,0,0,0,7.62175178527832,0,0
09:59:45 03-09-2025,0,454,0,0,0,10.9433193206787,0,0,0,7.582839012146,0,0
10:00:15 03-09-2025,0,461,0,0,0,11.0043697357178,0,0,0,7.54621505737305,0,0
10:00:45 03-09-2025,0,489,0,0,0,11.0501575469971,0,0,0,7.46609973907471,0,0
10:01:15 03-09-2025,0,440,0,0,0,11.0883140563965,0,0,0,7.51416873931885,0,0
10:01:45 03-09-2025,0,465,0,0,0,11.1264705657959,0,0,0,7.45465469360352,0,0
10:02:15 03-09-2025,0,447,0,0,0,10.9433193206787,0,0,0,7.44320964813232,0,0
10:02:45 03-09-2025,0,453,0,0,0,11.1417331695557,0,0,0,7.44778823852539,0,0
10:03:15 03-09-2025,0,445,0,0,0,11.1798896789551,0,0,0,7.4454984664917,0,0
10:03:45 03-09-2025,0,469,0,0,0,11.1951522827148,0,0,0,7.36080551147461,0,0
10:04:15 03-09-2025,0,467,0,0,0,11.2180461883545,0,0,0,7.37911796569824,0,0
10:04:45 03-09-2025,0,432,0,0,0,11.2333087921143,0,0,0,7.37911796569824,0,0
10:05:15 03-09-2025,0,435,0,0,0,11.2333087921143,0,0,0,7.33333778381348,0,0
10:05:45 03-09-2025,0,448,0,0,0,11.2256774902344,0,0,0,7.34020519256592,0,0
10:06:15 03-09-2025,0,443,0,0,0,11.248571395874,0,0,0,7.31960391998291,0,0
10:06:45 03-09-2025,0,441,0,0,0,11.2638339996338,0,0,0,7.33333778381348,0,0
10:07:15 03-09-2025,0,450,0,0,0,11.2562026977539,0,0,0,7.36996173858643,0,0
10:07:45 03-09-2025,0,450,0,0,0,11.2409400939941,0,0,0,7.34936046600342,0,0
10:08:15 03-09-2025,0,470,0,0,0,11.2638339996338,0,0,0,7.31731510162354,0,0
10:08:45 03-09-2025,0,456,0,0,0,11.2562026977539,0,0,0,7.28069114685059,0,0
10:09:15 03-09-2025,0,435,0,0,0,11.2638339996338,0,0,0,7.30587005615234,0,0
10:09:45 03-09-2025,0,483,0,0,0,11.2867279052734,0,0,0,7.30358123779297,0,0
10:10:15 03-09-2025,0,436,0,0,0,11.2867279052734,0,0,0,7.27611255645752,0,0
10:10:46 03-09-2025,0,444,0,0,0,11.2790966033936,0,0,0,7.30587005615234,0,0
10:11:16 03-09-2025,0,447,0,0,0,11.2790966033936,0,0,0,7.31960391998291,0,0
10:11:46 03-09-2025,0,441,0,0,0,11.2867279052734,0,0,0,7.35622787475586,0,0
10:12:16 03-09-2025,0,465,0,0,0,11.2790966033936,0,0,0,7.17539691925049,0,0
10:12:46 03-09-2025,0,469,0,0,0,11.2867279052734,0,0,0,7.34936046600342,0,0
10:13:16 03-09-2025,0,459,0,0,0,11.2714653015137,0,0,0,7.26466751098633,0,0
10:13:46 03-09-2025,0,447,0,0,0,11.2790966033936,0,0,0,7.225754737854,0,0
10:14:16 03-09-2025,0,469,0,0,0,11.2714653015137,0,0,0,7.22117710113525,0,0
10:14:46 03-09-2025,0,466,0,0,0,11.2790966033936,0,0,0,7.31273651123047,0,0
10:15:16 03-09-2025,0,431,0,0,0,11.2714653015137,0,0,0,7.29442501068115,0,0
10:15:46 03-09-2025,0,446,0,0,0,11.2867279052734,0,0,0,7.32418155670166,0,0
10:16:16 03-09-2025,0,438,0,0,0,11.2714653015137,0,0,0,7.24406719207764,0,0
10:16:46 03-09-2025,0,454,0,0,0,11.2714653015137,0,0,0,7.17081928253174,0,0
10:17:16 03-09-2025,0,428,0,0,0,11.2867279052734,0,0,0,7.26695728302002,0,0
10:17:46 03-09-2025,0,436,0,0,0,11.2867279052734,0,0,0,7.26466751098633,0,0
10:18:16 03-09-2025,0,441,0,0,0,11.2867279052734,0,0,0,7.21888828277588,0,0
10:18:46 03-09-2025,0,409,0,0,0,11.2867279052734,0,0,0,7.24406719207764,0,0
10:19:16 03-09-2025,0,451,0,0,0,11.2790966033936,0,0,0,7.17539691925049,0,0
10:19:46 03-09-2025,0,462,0,0,0,11.2867279052734,0,0,0,7.19828701019287,0,0
10:20:16 03-09-2025,0,447,0,0,0,11.2790966033936,0,0,0,7.23948860168457,0,0
10:20:46 03-09-2025,0,437,0,0,0,11.2790966033936,0,0,0,7.24864482879639,0,0
10:21:16 03-09-2025,0,440,0,0,0,11.2790966033936,0,0,0,7.26008987426758,0,0
10:21:46 03-09-2025,0,461,0,0,0,11.2867279052734,0,0,0,7.19828701019287,0,0
10:22:16 03-09-2025,0,465,0,0,0,11.2943592071533,0,0,0,7.15708446502686,0,0
10:22:46 03-09-2025,0,448,0,0,0,11.2790966033936,0,0,0,7.22117710113525,0,0
10:23:16 03-09-2025,0,445,0,0,0,11.2943592071533,0,0,0,7.23491096496582,0,0
10:23:46 03-09-2025,0,436,0,0,0,11.2790966033936,0,0,0,7.11130523681641,0,0
10:24:16 03-09-2025,0,461,0,0,0,11.2943592071533,0,0,0,7.22346591949463,0,0
10:24:46 03-09-2025,0,460,0,0,0,11.2943592071533,0,0,0,7.17310810089111,0,0
10:25:17 03-09-2025,0,466,0,0,0,11.2943592071533,0,0,0,7.1937084197998,0,0
10:25:47 03-09-2025,0,431,0,0,0,11.2714653015137,0,0,0,7.25093364715576,0,0
10:26:17 03-09-2025,0,449,0,0,0,11.2867279052734,0,0,0,7.15250682830811,0,0
10:26:47 03-09-2025,0,454,0,0,0,11.2790966033936,0,0,0,7.13877296447754,0,0
10:27:17 03-09-2025,0,450,0,0,0,11.2790966033936,0,0,0,7.19141960144043,0,0
10:27:47 03-09-2025,0,435,0,0,0,11.2790966033936,0,0,0,7.21430969238281,0,0
10:28:17 03-09-2025,0,445,0,0,0,11.2867279052734,0,0,0,7.15708446502686,0,0
10:28:47 03-09-2025,0,445,0,0,0,11.2943592071533,0,0,0,7.22346591949463,0,0
10:29:17 03-09-2025,0,457,0,0,0,11.3096218109131,0,0,0,7.17539691925049,0,0
10:29:47 03-09-2025,0,446,0,0,0,11.2943592071533,0,0,0,7.23491096496582,0,0
10:30:17 03-09-2025,0,436,0,0,0,11.2943592071533,0,0,0,7.19141960144043,0,0
10:30:47 03-09-2025,0,447,0,0,0,11.3096218109131,0,0,0,7.1959981918335,0,0
10:31:17 03-09-2025,0,457,0,0,0,11.3019905090332,0,0,0,7.16852951049805,0,0
10:31:47 03-09-2025,0,426,0,0,0,11.2943592071533,0,0,0,7.2578010559082,0,0
10:32:17 03-09-2025,0,452,0,0,0,11.3019905090332,0,0,0,7.36080551147461,0,0
10:32:47 03-09-2025,0,358,0,0,0,11.3706722259521,0,0,0,7.50043487548828,0,0
10:33:17 03-09-2025,0,279,0,0,0,11.3935661315918,0,0,0,7.42718696594238,0,0
10:33:47 03-09-2025,0,319,0,0,0,11.3859348297119,0,0,0,7.53705883026123,0,0
10:34:17 03-09-2025,0,301,0,0,0,11.3706722259521,0,0,0,7.48670101165771,0,0
10:34:47 03-09-2025,0,271,0,0,0,11.3401470184326,0,0,0,7.48212242126465,0,0
10:35:17 03-09-2025,0,366,0,0,0,11.3325157165527,0,0,0,7.45007705688477,0,0
10:35:47 03-09-2025,0,230,0,0,0,11.317253112793,0,0,0,7.43176460266113,0,0
10:36:17 03-09-2025,0,259,0,0,0,11.3096218109131,0,0,0,7.46152210235596,0,0
10:36:47 03-09-2025,0,267,0,0,0,11.2562026977539,0,0,0,7.46838855743408,0,0
